                  epoch,             train/loss,               val/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                    173,                0.71996,                0.53968,                0.99921,                      1,              0.0004258
                    174,                0.71146,                0.53993,                0.99921,                      1,              0.0004225
                    175,                0.74047,                0.53938,                0.99921,                      1,              0.0004192
                    176,                 0.7208,                0.53958,                0.99901,                      1,              0.0004159
                    177,                 0.7364,                0.53933,                0.99901,                      1,              0.0004126
                    178,                0.71469,                0.53944,                0.99901,                      1,              0.0004093
                    179,                0.72712,                0.53935,                0.99921,                      1,               0.000406
                    180,                0.72694,                0.53901,                0.99921,                      1,              0.0004027
                    181,                0.73133,                0.53893,                0.99921,                      1,              0.0003994
                    182,                 0.7171,                0.53885,                0.99921,                      1,              0.0003961
                    183,                0.73724,                 0.5385,                0.99921,                      1,              0.0003928
                    184,                0.71752,                0.53857,                0.99921,                      1,              0.0003895
                    185,                0.72469,                0.53849,                0.99921,                      1,              0.0003862
                    186,                0.71698,                0.53845,                0.99921,                      1,              0.0003829
                    187,                0.72437,                0.53844,                0.99921,                      1,              0.0003796
                    188,                 0.7254,                0.53842,                0.99921,                      1,              0.0003763
                    189,                0.70344,                0.53833,                0.99921,                      1,               0.000373
                    190,                0.71525,                0.53813,                0.99921,                      1,              0.0003697
                    191,                0.70733,                0.53805,                0.99921,                      1,              0.0003664
                    192,                0.72045,                  0.538,                0.99921,                      1,              0.0003631
                    193,                0.70699,                0.53793,                0.99921,                      1,              0.0003598
                    194,                0.70597,                0.53785,                0.99921,                      1,              0.0003565
                    195,                0.70424,                0.53762,                0.99921,                      1,              0.0003532
                    196,                0.71009,                0.53751,                0.99921,                      1,              0.0003499
                    197,                0.69952,                 0.5375,                0.99921,                      1,              0.0003466
                    198,                0.71043,                0.53738,                0.99921,                      1,              0.0003433
                    199,                0.70954,                0.53721,                0.99921,                      1,                0.00034
                    200,                0.71355,                 0.5372,                0.99921,                      1,              0.0003367
                    201,                0.70672,                0.53715,                0.99921,                      1,              0.0003334
                    202,                0.70997,                0.53715,                0.99921,                      1,              0.0003301
                    203,                0.69576,                  0.537,                0.99921,                      1,              0.0003268
                    204,                0.69363,                0.53701,                0.99921,                      1,              0.0003235
                    205,                0.69468,                0.53685,                0.99921,                      1,              0.0003202
                    206,                0.70156,                0.53674,                0.99921,                      1,              0.0003169
                    207,                0.68822,                0.53673,                0.99921,                      1,              0.0003136
                    208,                0.69091,                0.53755,                0.99921,                      1,              0.0003103
                    209,                 0.6838,                0.53648,                0.99921,                      1,               0.000307
                    210,                0.68708,                0.53643,                0.99921,                      1,              0.0003037
                    211,                 0.6995,                0.53639,                0.99921,                      1,              0.0003004
