                  epoch,             train/loss,               val/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                    184,                0.75841,                0.53027,                0.99921,                0.99941,              0.0003895
                    185,                0.75407,                0.52994,                0.99921,                0.99921,              0.0003862
                    186,                0.75879,                 0.5301,                0.99921,                0.99921,              0.0003829
                    187,                0.76345,                0.53013,                0.99921,                0.99921,              0.0003796
                    188,                0.74519,                0.52998,                0.99921,                0.99921,              0.0003763
                    189,                0.75512,                0.52979,                0.99921,                0.99921,               0.000373
                    190,                  0.753,                0.52961,                0.99921,                0.99921,              0.0003697
                    191,                0.75135,                0.52979,                0.99921,                0.99921,              0.0003664
                    192,                0.73462,                0.52955,                0.99921,                0.99921,              0.0003631
                    193,                0.73572,                0.52946,                0.99921,                0.99921,              0.0003598
                    194,                0.73164,                0.52935,                0.99921,                0.99921,              0.0003565
                    195,                0.73921,                0.52928,                0.99921,                0.99921,              0.0003532
                    196,                0.74593,                0.52924,                0.99921,                0.99921,              0.0003499
                    197,                0.73608,                0.52911,                0.99921,                0.99921,              0.0003466
                    198,                 0.7342,                0.52878,                0.99921,                0.99921,              0.0003433
                    199,                0.75272,                0.52871,                0.99921,                0.99921,                0.00034
                    200,                0.71964,                0.52859,                0.99921,                0.99921,              0.0003367
                    201,                0.72672,                 0.5285,                0.99921,                0.99921,              0.0003334
                    202,                0.71451,                0.52832,                0.99921,                0.99921,              0.0003301
                    203,                0.71479,                 0.5283,                0.99921,                0.99921,              0.0003268
                    204,                0.72223,                0.52827,                0.99921,                0.99921,              0.0003235
                    205,                 0.7143,                0.52812,                0.99921,                0.99921,              0.0003202
                    206,                0.72716,                0.52803,                0.99921,                0.99921,              0.0003169
                    207,                0.72036,                0.52796,                0.99921,                0.99921,              0.0003136
                    208,                0.72154,                0.52784,                0.99921,                0.99921,              0.0003103
                    209,                0.72846,                0.52851,                0.99921,                0.99921,               0.000307
                    210,                0.71177,                0.52867,                0.99921,                0.99921,              0.0003037
                    211,                0.72356,                0.52748,                0.99921,                0.99921,              0.0003004
                    212,                0.70348,                0.52732,                0.99921,                0.99921,              0.0002971
